股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20251014,24.79,25.45,24.7,25.29,24.79,0.5,2.0169,35779.81,90009.222,7.3022,7.3022,1.76,30.0726,29.7598,3.2497,5.2321,5.0967,,,20000.0,4899.8847,4899.8847,505800.0,123918.0841,27.27,22.31
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20251013,24.27,24.85,24.11,24.79,24.89,-0.1,-0.4018,21051.34,51614.759,4.2963,4.2963,1.04,29.4781,29.1714,3.1855,5.1287,4.996,,,20000.0,4899.8847,4899.8847,495800.0,121468.1417,27.38,22.4
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20251010,24.5,25.17,24.44,24.89,24.48,0.41,1.6748,29560.32,73727.765,6.0329,6.0329,1.6,29.597,29.2891,3.1983,5.1493,5.0161,,,20000.0,4899.8847,4899.8847,497800.0,121958.1302,26.93,22.03
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20251009,24.37,24.56,24.16,24.48,24.35,0.13,0.5339,18672.15,45471.373,3.8107,3.8107,0.96,29.1095,28.8066,3.1457,5.0645,4.9335,,,20000.0,4899.8847,4899.8847,489600.0,119949.1775,26.79,21.92
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250930,24.6,24.6,24.35,24.35,24.5,-0.15,-0.6122,14136.56,34538.945,2.8851,2.8851,0.59,28.9549,28.6537,3.129,5.0376,4.9073,,,20000.0,4899.8847,4899.8847,487000.0,119312.1924,26.95,22.05
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250929,24.45,24.58,24.0,24.5,24.45,0.05,0.2045,17985.86,43793.707,3.6707,3.6707,0.72,29.1332,28.8302,3.1482,5.0687,4.9375,,,20000.0,4899.8847,4899.8847,490000.0,120047.1752,26.9,22.01
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250926,24.68,24.8,24.45,24.45,24.83,-0.38,-1.5304,20877.06,51285.41,4.2607,4.2607,0.77,29.0738,28.7713,3.1418,5.0583,4.9274,,,20000.0,4899.8847,4899.8847,489000.0,119802.1809,27.31,22.35
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250925,24.66,25.38,24.61,24.83,24.79,0.04,0.1614,20905.02,52195.836,4.2664,4.2664,0.67,29.5257,29.2185,3.1906,5.1369,5.004,,,20000.0,4899.8847,4899.8847,496600.0,121664.1371,27.27,22.31
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250924,24.56,24.87,24.42,24.79,24.73,0.06,0.2426,23126.33,57061.438,4.7198,4.7198,0.65,29.4781,29.1714,3.1855,5.1287,4.996,,,20000.0,4899.8847,4899.8847,495800.0,121468.1417,27.2,22.26
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250923,25.58,25.58,24.31,24.73,25.46,-0.73,-2.8672,36955.83,91549.966,7.5422,7.5422,1.09,29.4067,29.1008,3.1778,5.1162,4.9839,,,20000.0,4899.8847,4899.8847,494600.0,121174.1486,28.01,22.91
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250922,25.78,25.89,25.4,25.46,25.77,-0.31,-1.2029,22236.18,56868.871,4.5381,4.5381,0.63,30.2748,29.9598,3.2716,5.2673,5.131,,,20000.0,4899.8847,4899.8847,509200.0,124751.0645,28.35,23.19
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250919,25.3,25.9,25.22,25.77,25.3,0.47,1.8577,32903.78,84234.151,6.7152,6.7152,0.87,30.6434,30.3246,3.3114,5.3314,5.1935,,,20000.0,4899.8847,4899.8847,515400.0,126270.0287,27.83,22.77
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250918,25.71,25.99,25.08,25.3,25.7,-0.4,-1.5564,40997.6,104994.054,8.3671,8.3671,1.02,30.0845,29.7716,3.251,5.2342,5.0987,,,20000.0,4899.8847,4899.8847,506000.0,123967.0829,28.27,23.13
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250917,26.26,26.26,25.66,25.7,26.31,-0.61,-2.3185,44511.29,115190.563,9.0842,9.0842,1.07,30.5602,30.2423,3.3024,5.3169,5.1794,,,20000.0,4899.8847,4899.8847,514000.0,125927.0368,28.94,23.68
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250916,26.08,26.38,25.92,26.31,26.17,0.14,0.535,29578.46,77618.061,6.0366,6.0366,0.6,31.2855,30.9601,3.3808,5.4431,5.3023,,,20000.0,4899.8847,4899.8847,526200.0,128915.9665,28.79,23.55
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250915,26.03,26.4,26.03,26.17,26.04,0.13,0.4992,28989.67,75871.915,5.9164,5.9164,0.45,31.1191,30.7953,3.3628,5.4142,5.2741,,,20000.0,4899.8847,4899.8847,523400.0,128229.9826,28.64,23.44
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250912,26.35,26.5,25.99,26.04,26.53,-0.49,-1.847,44757.99,117332.326,9.1345,9.1345,0.63,30.9645,30.6424,3.3461,5.3873,5.2479,,,20000.0,4899.8847,4899.8847,520800.0,127592.9976,29.18,23.88
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250911,26.4,26.68,25.86,26.53,26.57,-0.04,-0.1505,53994.43,141898.833,11.0195,11.0195,0.66,31.5471,31.219,3.4091,5.4886,5.3466,,,20000.0,4899.8847,4899.8847,530600.0,129993.9411,29.23,23.91
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250910,26.91,27.15,26.55,26.57,26.91,-0.34,-1.2635,49832.11,133528.307,10.1701,10.1701,0.57,31.5947,31.266,3.4142,5.4969,5.3547,,,20000.0,4899.8847,4899.8847,531400.0,130189.9365,29.6,24.22
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250909,27.16,27.49,26.69,26.91,27.48,-0.57,-2.0742,67199.6,181896.046,13.7145,13.7145,0.74,31.999,31.6661,3.4579,5.5672,5.4232,,,20000.0,4899.8847,4899.8847,538200.0,131855.8973,30.23,24.73
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250908,26.53,28.52,26.38,27.48,26.7,0.78,2.9213,102913.19,280851.057,21.0032,21.0032,1.32,32.6768,32.3369,3.5312,5.6852,5.5381,,,20000.0,4899.8847,4899.8847,549600.0,134648.8316,29.37,24.03
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250905,26.34,26.84,26.16,26.7,26.64,0.06,0.2252,83501.73,221516.418,17.0416,17.0416,1.14,31.7493,31.419,3.4309,5.5238,5.3809,,,20000.0,4899.8847,4899.8847,534000.0,130826.9215,29.3,23.98
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250904,25.79,26.69,25.57,26.64,25.85,0.79,3.0561,108685.97,285134.473,22.1813,22.1813,1.5,31.6779,31.3484,3.4232,5.5114,5.3688,,,20000.0,4899.8847,4899.8847,532800.0,130532.9284,28.44,23.27
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250903,25.7,26.43,25.29,25.85,25.81,0.04,0.155,71262.16,183990.056,14.5436,14.5436,0.99,30.7385,30.4188,3.3217,5.348,5.2096,,,20000.0,4899.8847,4899.8847,517000.0,126662.0195,28.39,23.23
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250902,25.31,26.11,25.17,25.81,25.32,0.49,1.9352,86093.79,221906.049,17.5706,17.5706,1.28,30.691,30.3717,3.3166,5.3397,5.2015,,,20000.0,4899.8847,4899.8847,516200.0,126466.0241,27.85,22.79
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250901,25.61,25.66,25.26,25.32,25.56,-0.24,-0.939,39422.81,100178.641,8.0457,8.0457,0.53,30.1083,29.7951,3.2536,5.2383,5.1028,,,20000.0,4899.8847,4899.8847,506400.0,124065.0806,28.12,23.0
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250829,25.67,26.07,25.51,25.56,25.96,-0.4,-1.5408,61229.36,157617.63,12.4961,12.4961,0.79,30.3937,30.0775,3.2844,5.288,5.1511,,,20000.0,4899.8847,4899.8847,511200.0,125241.0529,28.56,23.36
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250828,24.93,26.35,24.36,25.96,24.86,1.1,4.4248,103359.96,262884.587,21.0944,21.0944,1.2,30.8694,30.5482,3.3358,5.3707,5.2318,,,20000.0,4899.8847,4899.8847,519200.0,127201.0068,27.35,22.37
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250827,25.6,25.8,24.85,24.86,25.56,-0.7,-2.7387,68162.48,172780.294,13.911,13.911,0.59,29.5613,29.2538,3.1945,5.1431,5.0101,,,20000.0,4899.8847,4899.8847,497200.0,121811.1336,28.12,23.0
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250826,25.49,25.86,25.05,25.56,25.48,0.08,0.314,64020.12,163637.557,13.0656,13.0656,0.58,30.3937,30.0775,3.2844,5.288,5.1511,,,20000.0,4899.8847,4899.8847,511200.0,125241.0529,28.03,22.93
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250825,25.37,25.92,25.3,25.48,25.34,0.14,0.5525,75437.46,192502.447,15.3958,15.3958,0.71,30.2986,29.6038,3.428,5.2714,5.1117,,,20000.0,4899.8847,4899.8847,509600.0,124849.0622,27.87,22.81
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250822,25.5,25.53,25.1,25.34,25.58,-0.24,-0.9382,76168.03,192259.595,15.5449,15.5449,0.8,30.1321,29.4411,3.4092,5.2424,5.0837,,,20000.0,4899.8847,4899.8847,506800.0,124163.0783,28.14,23.02
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250821,25.99,26.03,25.36,25.58,26.33,-0.75,-2.8485,145342.21,373431.682,29.6624,29.6624,1.93,30.4175,29.72,3.4414,5.2921,5.1318,,,20000.0,4899.8847,4899.8847,511600.0,125339.0506,28.96,23.7
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250820,24.74,27.05,24.7,26.33,24.59,1.74,7.076,219803.85,576368.834,44.859,44.859,5.66,31.3093,30.5914,3.5423,5.4473,5.2823,,,20000.0,4899.8847,4899.8847,526600.0,129013.9642,27.05,22.13
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250819,24.64,24.87,24.47,24.59,24.64,-0.05,-0.2029,39050.79,96176.753,7.9697,7.9697,0.9,29.2403,28.5698,3.3083,5.0873,4.9332,,,20000.0,4899.8847,4899.8847,491800.0,120488.1648,27.1,22.18
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250818,24.36,24.66,24.29,24.64,24.29,0.35,1.4409,47965.08,117822.633,9.789,9.789,1.23,29.2997,28.6278,3.315,5.0976,4.9432,,,20000.0,4899.8847,4899.8847,492800.0,120733.159,26.72,21.86
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250815,24.04,24.31,24.01,24.29,24.03,0.26,1.082,25632.21,62083.831,5.2312,5.2312,0.64,28.8835,28.2212,3.2679,5.0252,4.873,,,20000.0,4899.8847,4899.8847,485800.0,119018.1994,26.43,21.63
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250814,24.55,24.67,23.97,24.03,24.59,-0.56,-2.2773,43384.36,105336.82,8.8542,8.8542,1.03,28.5744,27.9191,3.2329,4.9714,4.8209,,,20000.0,4899.8847,4899.8847,480600.0,117744.2293,27.05,22.13
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250813,24.75,24.8,24.5,24.59,24.77,-0.18,-0.7267,38035.64,93553.905,7.7626,7.7626,0.92,29.2403,28.5698,3.3083,5.0873,4.9332,,,20000.0,4899.8847,4899.8847,491800.0,120488.1648,27.25,22.29
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250812,24.38,25.41,24.38,24.77,24.42,0.35,1.4333,61028.1,151788.733,12.455,12.455,1.78,29.4543,28.7789,3.3325,5.1245,4.9693,,,20000.0,4899.8847,4899.8847,495400.0,121370.144,26.86,21.98
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250811,24.33,24.55,24.19,24.42,24.38,0.04,0.1641,27146.36,66178.631,5.5402,5.5402,0.77,29.0381,28.3722,3.2854,5.0521,4.8991,,,20000.0,4899.8847,4899.8847,488400.0,119655.1844,26.82,21.94
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250808,24.59,24.72,24.31,24.38,24.69,-0.31,-1.2556,31370.32,76638.862,6.4023,6.4023,0.84,28.9906,28.3258,3.28,5.0438,4.8911,,,20000.0,4899.8847,4899.8847,487600.0,119459.189,27.16,22.22
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250807,24.31,24.96,24.18,24.69,24.28,0.41,1.6886,53108.01,130672.138,10.8386,10.8386,1.42,29.3592,28.6859,3.3217,5.108,4.9533,,,20000.0,4899.8847,4899.8847,493800.0,120978.1532,26.71,21.85
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250806,24.25,24.48,24.13,24.28,24.33,-0.05,-0.2055,33211.42,80551.706,6.778,6.778,0.76,28.8716,28.2096,3.2665,5.0231,4.871,,,20000.0,4899.8847,4899.8847,485600.0,118969.2005,26.76,21.9
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250805,24.2,24.38,24.16,24.33,24.28,0.05,0.2059,26944.28,65426.26,5.499,5.499,0.52,28.9311,28.2677,3.2733,5.0335,4.881,,,20000.0,4899.8847,4899.8847,486600.0,119214.1948,26.71,21.85
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250804,23.73,24.29,23.63,24.28,23.92,0.36,1.505,30837.02,74029.805,6.2934,6.2934,0.45,28.8716,28.2096,3.2665,5.0231,4.871,,,20000.0,4899.8847,4899.8847,485600.0,118969.2005,26.31,21.53
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250801,24.18,24.42,23.9,23.92,24.19,-0.27,-1.1162,43282.92,104194.882,8.8335,8.8335,0.6,28.4436,27.7913,3.2181,4.9487,4.7988,,,20000.0,4899.8847,4899.8847,478400.0,117205.242,26.61,21.77
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250731,24.77,24.97,24.16,24.19,24.71,-0.52,-2.1044,52248.86,128662.237,10.6633,10.6633,0.74,28.7646,28.105,3.2544,5.0045,4.8529,,,20000.0,4899.8847,4899.8847,483800.0,118528.2109,27.18,22.24
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250730,25.16,25.16,24.48,24.71,25.16,-0.45,-1.7886,65947.43,163379.573,13.459,13.459,0.95,29.383,28.7092,3.3244,5.1121,4.9573,,,20000.0,4899.8847,4899.8847,494200.0,121076.1509,27.68,22.64
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250729,25.4,25.4,25.0,25.16,25.5,-0.34,-1.3333,65098.86,163847.07,13.2858,13.2858,0.94,29.9181,29.232,3.3849,5.2052,5.0475,,,20000.0,4899.8847,4899.8847,503200.0,123281.0991,28.05,22.95
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250728,24.62,25.61,24.57,25.5,24.66,0.84,3.4063,116738.81,295294.645,23.8248,23.8248,2.0,30.3224,29.627,3.4307,5.2755,5.1158,,,20000.0,4899.8847,4899.8847,510000.0,124947.0599,27.13,22.19
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250725,24.33,24.71,24.33,24.66,24.4,0.26,1.0656,60008.3,147213.949,12.2469,12.2469,0.97,29.3235,28.6511,3.3177,5.1018,4.9472,,,20000.0,4899.8847,4899.8847,493200.0,120831.1567,26.84,21.96
001390,古麒绒材,纺织,安徽,20250529,001390.SZ,20250724,24.4,24.46,24.26,24.4,24.36,0.04,0.1642,43313.67,105503.064,8.8397,8.8397,0.68,29.0143,28.349,3.2827,5.048,4.8951,,,20000.0,4899.8847,4899.8847,488000.0,119557.1867,26.8,21.92
